"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.1388,0,0,-0.2229,0,0,0,0,0,0,0,0,-0.2549,0,0,0,0.3014,0,0,0,0,0,0,0.3386,0,0,0,0,0,0,0
"A_Rspct",0,0.1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.1629,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2575,0,0,0,0,0,0,0,0,0,-0.363,0,0,0,0
"C_Org",0,0,0,-0.0618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2581,0,0.2429,0,0
"C_Prdctv",0,0,0,0,-0.0121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3166,0,0,0,0,0,0,0,0.2745,0,0
"C_Rspnbl",0,0,0,0,0,-0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3851,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,-0.0031,0,0,0,0,0.3329,0,0,0,0,0,0,0,0.3116,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.0667,0,0,0,0,-0.3014,0,0,0,0,0,0,0.2408,0,0,0,0.3665,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0.1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,-0.2942,0,-0.2395,0,0,0,0,-0.0532,0,0,0,0,0,0,0,0,0,0,0,-0.3048,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.0085,0,0,0,0,0,0,0,0,0,0,0,-0.2921,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0.035,0,0,0,0,0,0,0,0,0,0,0,0.2377,0,0.4583,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.0138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4931,0
"O_IntCur",0,0,0,0,0,0.2441,0,0,0,0,0,0,0,0,0.1282,0,0,0,0,0,0,0,0,0,0,-0.268,0,0.2776,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
