"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.0885,0,0,0.0868,0,0,0,0,0,0,0,0,0.087,0,0,0,0.0859,0,0,0,0,0,0,0.0864,0,0,0,0,0,0,0
"A_Rspct",0,0.1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.0909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089,0,0,0,0,0,0,0,0,0,0.0895,0,0,0,0
"C_Org",0,0,0,0.0937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944,0,0.0941,0,0
"C_Prdctv",0,0,0,0,0.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0947,0,0,0,0,0,0,0,0.093,0,0
"C_Rspnbl",0,0,0,0,0,0.0933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0928,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.0901,0,0,0,0,0.0902,0,0,0,0,0,0,0,0.0913,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.0881,0,0,0,0,0.0881,0,0,0,0,0,0,0.0882,0,0,0,0.0871,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0.1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0.097,0,0.0966,0,0,0,0,0.0994,0,0,0,0,0,0,0,0,0,0,0,0.0988,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.0987,0,0,0,0,0,0,0,0,0,0,0,0.0987,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0.0907,0,0.0915,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.1029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0883,0
"O_IntCur",0,0,0,0,0,0.0912,0,0,0,0,0,0,0,0,0.0902,0,0,0,0,0,0,0,0,0,0,0.0906,0,0.0901,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
