"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",-0.3143,0,0.3357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3979,0,0
"A_Rspct",0,-0.0059,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.3291,0.2996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3453,0,0,0.2625,0,0,0
"C_Org",0,-0.2996,0,0.0638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4275,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.2777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3368,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,-0.1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4486,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,-0.1414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3082,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,-0.1303,0,0,0,0,0,0,0,0,0.5582,0,0,0,0,0,0,0,0,0,0,0,0.7318,0,0
"E_Scblty",0,0,0,0,0,0,0,0,-0.2074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3703,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.0809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6968,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.4757,0,0,0,0,0,-0.3176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,-0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0.367,0.4489,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,-0.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0.353,0,0,0,0,0,0,0,0,0,0,0,0,-0.1236,0,0,0,0,0,0.4882,0,0,-0.7055,0,0,0,0,0,0,0.3678,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1993,0,0,0,0,0,0,0,0,0.3821,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
