"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",-0.0464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4947,0,0,0,0,0,0,0
"A_Rspct",0,0.5524,0,0,0,0,0,-0.2555,-0.4112,0,0,0,0,0,0,0,0,0.668,0,0,0,0,0,0.3851,0,0,0,0,0,0,0
"A_Trust",0,0,0.4578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3544,0,0,0,0,0,-1.132,0,0
"C_Org",0,0,-0.4133,0.0138,0,0,0,0.3492,0,0,0,-0.2493,0,0,0,0,0,0,0,0.3803,0,-0.1953,-0.2916,-0.4232,0,0,-0.5845,0,0.4308,0,0
"C_Prdctv",0,0,0,0,-0.0261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.0263,0,0,0,0,0,0,0,0.3176,0,0,0,0,0,0.4171,0,0,0,0,0,0,-0.2599,0,0,0,0
"E_Assert",0.2672,0,0,0,0,0,-0.0597,0.6109,-0.5134,0,0,0,0,0,0,0,0.2295,0,0,0,0,0,0,0,-0.5679,0,0,0,0,0,0
"E_EnerLev",0,0,0,0.4774,0,0,0,-0.0602,0,0,0,0,0,0,0.5537,0,0,0,0,-0.353,0,0,0,0,0,0,-0.6062,0,-0.3353,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0.2493,0,0.5614,0,0,0,0,0,0,1.1253,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.0897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5432,-0.3566,0,0,0
"N_Depr",-0.2952,0.2698,0,0,0,0,0,0,0,0,0.1731,0,0,0,-0.2605,0,0,0,0,0,0,0,0,-0.295,0.2819,0,0,0,0,0,0.2497
"N_EmoVol",0,0,0,0,0,0,0.4498,0,0,0,0,0.033,0.3622,0,0,0,0,0,0,0,0,0.2878,0,0,0,0.708,0,0,0.5082,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,-0.2984,0,-0.035,0,0,0,0,0,0,0,0,-0.5915,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.4823,0,0,0.8501,0,0,0,0,0,0,0.9572,0,0,0,0,0,0,0
"O_IntCur",0.2729,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022,0,0,0,0,0,0,0,0,0.5124,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
