"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1017,0,0,0,0,0.1052
"A_Rspct",0,0.0993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1001,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0.1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.0933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.0984,0,0,0,0,0,0.0981,0.0951,0,0,0,0,0,0.0996,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.0992,0,0,0,0,0,0,0,0,0,0,0,0,0.0999,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.1407,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1492,0,0.3156,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0.0996,0,0,0.1009,0,0,0,0,0,0,0,0,0,0.1036,0,0,0,0.1763,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0.1025,0,0,0.1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0992,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0.1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1015,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.0935,0,0,0,0,0,0,0,0,0.0984,0,0.0969,0,0.0978,0,0,0,0,0
"O_CrtvImag",0,0,0,0.0932,0,0,0,0,0,0,0,0,0,0.0929,0,0,0,0,0,0,0,0.0922,0,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
