"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",-0.43,0,-0.3971,0.5459,0,0.2078,0.2708,-0.0264,0,0,0,-0.2552,-0.2998,-0.2391,-0.0107,0,0,0.3694,0,0.3613,-0.1618,0.528,0,-0.279,-0.2864,-0.0929,0.6233,0,0,0,-0.2694
"A_Rspct",0,-0.0688,0,0,0.2738,0,0,0,0.3926,0,0,0.373,0,0,0,0,0,0,0.3828,0,-0.6735,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.0888,0,0,-0.1717,0,0,0,-0.2085,0,0,0.3942,0,0,0,0,0,0,0.1823,0.2173,-0.4052,0,0,0.3968,-0.3689,-0.3405,0,0,0,-0.1701
"C_Org",0,0,0,-0.2473,0,0,0,0,0,0,0,0,0,0,0,0.4692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.0165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4853,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,-0.1012,0,0,0,0,-0.4162,0.5481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,-0.3407,-0.1096,0,0,-0.6493,0,0,0,-0.6172,0,0,0,0.4524,0.5001,0,0,0,0,0,0,0,-0.5039,0,0.4163,-0.6299,-0.3887,0,0.6265,-0.4634
"E_EnerLev",0,0,0,0,0,0,0,0.1314,0,0,0,0,0,0,0,0,0,0,0,0.4384,0,0,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,-0.4488,0,-0.0881,0,-0.1421,0,0,0,0,0,0,0,0,0,0,0,0,0.7338,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.2344,0,0,0,0,0,0,0,0,0,0.3326,0,0,0,0,0,0,0,0,-0.4823,0,0
"N_Depr",0,0,0.2213,0,0,0,0,0,-0.5223,0,0.3121,0,0,0,0,0,0,0,0,0,-0.3546,0,0,-0.3913,0,0,0,0,0,0,0
"N_EmoVol",-0.2529,0,0,0,0,0,0,0,-0.3332,0,0,0.1303,0,0,0.6016,0,0,0,0,-0.3647,0,0,0,0,0,0,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,-0.4285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251,0,0,0,0,0,0,0,0,0,0,0,0,-0.4127,0,0,0,0
"O_IntCur",0,-0.2895,0,0,0,0,0,0,0,0,0,0,0,0,-0.7102,0,0,0,0,0,0,0,0,0,0.2968,-0.5542,0.4226,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
