"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",-0.1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6019,0,0,0,0,0,0,0,0,0,0,0,0.3659,0,-0.4973
"A_Rspct",0,0.3105,0,0,0.5086,0,0.3018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3207,0,0,0,-0.3043,0,0,0,0
"A_Trust",0,0,0.0812,0,0,0,0,0,0,0,0,0,0.2271,0,0,0,0.3382,0,0,0,0,0,0,0,-0.3857,0,0,0,0,0,0
"C_Org",0,0,0,-0.2409,0.254,0,0,0,0,-0.3367,0,0,0,0,0,0,0,0,0,0,0.5019,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,-0.432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4848,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0.3031,0,-0.3432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4511,0,0,0,0,0,0,0,0
"E_Assert",0,0.3747,0,0,0,0.3541,0.3304,0,0,0,0,0.5285,0,0,0,0,0,-0.4994,0,0.431,-0.6097,0,0,0,-0.2407,0,-0.5859,-0.2704,0,0,0.2647
"E_EnerLev",0,0,0,0,0.371,0,0,0.4555,-0.4616,0,0,0,0,0,0,0.5872,0,0,-0.2176,0,0,0.4311,0,0,0,0,0,0,0,0,0
"E_Scblty",-0.3973,0,0,0,0,0,0,0,0.1478,0,0,-0.4348,0,0,0.2164,0,0,0,0,0.2324,0,0,0.6521,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.1494,0,0,0,0,0.4174,0,0,0,0,0,0,0,0,-0.2639,0,0.5535,0,0,0.3748,0,0
"N_Depr",0,0,-0.4214,0,0,0,0,-0.2579,0,0,0.0729,0,0,-0.3036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0.6078,0,0,0,0.2538,0,0,0.3199,0,0.084,0,0,-0.296,0,0,0,0.2808,0,0,0.428,0,0,0,0.8044,0,0,0,0,0
"O_AesSens",0,0.3815,0,0,0,0,0,0,0,0,0,0.3596,-0.0105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0.3392,0,0,0.2626,0,0,0,0,0,0.2787,0,0,0,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5332,0,0,0,0.3659,0,0,0,0.3897,0,0,-0.3379,0,0.1997,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
