"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",-0.0285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4915,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,-0.0435,0,0,0,0,0,0,0,0,0.2865,0,0,0,0,0,0,0.4304,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.4106,0,0.3376,0,0,0,-0.4181,0,0,0.3823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,-0.1549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4395
"C_Prdctv",0,0,0,0,0.1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,-0.2498,0,0,0,0,0,0,0,0,-0.3027,0,0,0,0.3342,0.2843,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,4e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4385,0,0,0,0,0,0.3309,0,0,0,0
"E_EnerLev",0,0,0,-0.2094,0,0,0,-0.298,0,0,0,-0.2431,0,-0.2101,0,0,0,0,0,0,0,0,0,0.4683,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,-0.0908,0,0,0,0,0,0,0.3211,0,0,0,0,0,0,0,0,0,-0.2822,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,-0.1601,0,0,0,0,0,-0.2474,0,0,0,-0.2552,0,0,0,0,0,0.2905,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.3363,0,0,0,0,0,0,0,0,0,0,-0.2754,0,0,0,0,0.5354,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,-0.0808,0,0,0,0,0,-0.3202,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.0169,0,0,0,0,0.3143,0,0,0,0,0,0,0,0,0,0,-0.3307,0.4798,0
"O_CrtvImag",0,0,0,0,0,0,0.2768,0,0,0,0,0,0,-0.1538,0,0,0.3076,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0,0,0,0,0,0,0,0,0,-0.3281,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
