"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.0928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092,0,0,0,0,0,0.0926,0,0,0,0,0,0,0
"A_Rspct",0,0.0875,0,0,0,0,0,0,0,0.0882,0,0,0,0,0,0,0,0.0875,0,0.0887,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0997,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.0851,0,0,0,0,0,0.0854,0.0859,0,0,0,0,0.085,0,0.0812,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.0909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.0975,0,0,0,0.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0919,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0.0973,0,0,0.0979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0994,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.0922,0,0,0,0,0,0.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.0751,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0.0931,0,0,0,0,0,0,0,0,0,0,0,0,0.0933,0,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0935,0,0,0,0,0,0.0931,0,0,0,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978,0,0,0,0,0,0.0977,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
