"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.1475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1649,0,0,0,0
"A_Rspct",0,0.111,0,0.1232,0,0,0,0,0,0,0.1286,0,0,0.116,0,0.1165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.1534,0,0,0,0,0,0,0,0.1528,0,0,0,0,0,0,0,0,0.1709,0,0,0,0.1382,0,0,0,0,0,0,0
"C_Org",0,0,0,0.1539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0.1332,0,0.1343,0.1213,0,0,0,0,0,0.141,0,0,0,0.1461,0,0,0,0.1516,0,0,0,0,0,0,0.1901,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.1396,0,0,0,0,0,0,0,0,0,0,0,0,0.1404,0,0,0,0,0,0.157,0,0,0,0,0,0
"E_Assert",0,0,0.1081,0,0,0,0.1079,0.1073,0,0,0,0,0,0,0,0,0,0.1057,0,0,0,0,0,0,0,0,0,0.1083,0,0,0.1128
"E_EnerLev",0,0,0,0,0,0,0,0.232,0,0,0,0,0,0,0,0,0.2926,0,0,0,0,0,0,0,0,0,0,0,0,0.6669,0
"E_Scblty",0,0,0,0.123,0,0,0,0,0.1242,0,0,0,0.1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.1376,0,0,0,0,0,0.1647,0.1433,0,0,0,0,0,0,0,0,0.1495,0,0,0,0,0
"N_Depr",0,0,0,0,0,0.1306,0,0,0,0,0.154,0,0.1316,0,0,0.1467,0,0.1974,0.1368,0,0.1701,0,0,0,0,0,0,0.167,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0.1195,0,0,0.1218,0,0,0,0,0,0,0,0,0,0,0,0,0.1344,0,0,0,0,0,0
"O_AesSens",0,0,0,0,0.1512,0,0,0,0,0,0,0,0.1519,0,0,0,0,0,0,0.1555,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0.1394,0,0,0,0,0,0,0,0,0,0,0,0.1398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCur",0,0.1917,0,0,0,0,0,0,0,0,0,0,0,0,0.2097,0,0,0,0,0,0,0,0.3629,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
