"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.0918,0,0,0,0,0,0,0.0921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0886,0,0,0,0,0,0,0
"A_Rspct",0,0.0909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.0898,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0961,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0.0973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.0933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0956,0,0
"C_Rspnbl",0,0,0,0,0,0.084,0.0893,0.0898,0,0,0,0,0,0,0,0,0,0.085,0,0.0848,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0.1102,0,0.1054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2088,0,0,0,0,0,0.1058
"E_EnerLev",0,0,0,0,0,0,0,0.0936,0,0,0,0,0,0,0.0915,0,0,0,0,0,0,0,0,0,0.0983,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0916,0,0,0,0,0,0,0,0
"N_Anxty",0.1512,0,0,0,0,0,0,0,0,0.1291,0,0,0,0,0,0,0,0,0,0,0,0.3405,0,0.1578,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.0789,0,0,0,0,0,0,0.0794,0,0,0,0,0,0,0.08,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0.0895,0,0,0,0,0,0.0947,0,0,0,0,0,0,0,0.097,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.0926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921,0
"O_CrtvImag",0,0,0,0.0906,0,0,0.0917,0,0,0,0,0,0,0.0917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0923,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0948,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
