"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.0203,0,0.0185,0.015,0,0.0181,0.025,0.0176,0,0,0,0.0198,0.023,0.0143,0.0223,0,0,0.031,0,0.0209,0.0226,0.0281,0,0.0222,0.022,0.0285,0.0348,0,0,0,0.0216
"A_Rspct",0,0.13,0,0,0.1426,0,0,0,0.1261,0,0,0.1412,0,0,0,0,0,0,0.1276,0,0.1392,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.0824,0,0,0.0837,0,0,0,0.0865,0,0,0.0828,0,0,0,0,0,0,0.102,0.0911,0.0919,0,0,0.0853,0.0996,0.1076,0,0,0,0.0855
"C_Org",0,0,0,0.1871,0,0,0,0,0,0,0,0,0,0,0,0.187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.1673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1702,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.1913,0,0,0,0,0.1991,0.1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0.092,0.0671,0,0,0.0897,0,0,0,0.0978,0,0,0,0.1027,0.075,0,0,0,0,0,0,0,0.0975,0,0.117,0.104,0.0679,0,0.0825,0.0894
"E_EnerLev",0,0,0,0,0,0,0,0.1777,0,0,0,0,0,0,0,0,0,0,0,0.1797,0,0,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0.2483,0,0.2364,0,0.2331,0,0,0,0,0,0,0,0,0,0,0,0,0.3212,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.1518,0,0,0,0,0,0,0,0,0,0.165,0,0,0,0,0,0,0,0,0.1629,0,0
"N_Depr",0,0,0.0902,0,0,0,0,0,0.0836,0,0.0913,0,0,0,0,0,0,0,0,0,0.0745,0,0,0.0794,0,0,0,0,0,0,0
"N_EmoVol",0.1102,0,0,0,0,0,0,0,0.1194,0,0,0.1102,0,0,0.1113,0,0,0,0,0.1198,0,0,0,0,0,0,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.1691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1787,0,0,0,0,0,0,0,0,0,0,0,0,0.1869,0,0,0,0
"O_IntCur",0,0.1412,0,0,0,0,0,0,0,0,0,0,0,0,0.1667,0,0,0,0,0,0,0,0,0,0.1383,0.1598,0.1832,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
