"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1109,0,0,0,0,0,0,0.111,0,0,0,0,0,0,0
"A_Rspct",0,0.1474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2418,0,0,0,0,0
"A_Trust",0,0,0.1129,0,0,0.1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112,0,0,0,0,0,0
"C_Org",0,0,0.1062,0.119,0,0,0,0,0.1159,0.117,0,0,0,0,0,0,0,0,0,0,0.0993,0,0,0.1003,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1788,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1206,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.1042,0,0,0.1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1048,0,0,0.1061,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.1584,0,0,0,0,0,0,0,0,0,0,0,0.296,0,0,0,0,0,0.2387,0,0,0,0,0
"E_Scblty",0,0.0891,0,0,0,0.0865,0,0,0.0889,0,0,0.0825,0.0815,0.0821,0,0,0,0,0,0,0,0,0.0928,0,0,0,0,0,0,0.0767,0
"N_Anxty",0.1152,0,0,0,0,0,0,0,0,0.1192,0,0,0,0,0,0,0,0,0.1206,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.394,0.3121,0,0,0,0,0.4869,0.3289,0,0,0,0,0,0.384,0,0,0,0,0,0.2614,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0.1048,0,0,0,0,0,0,0.107,0,0,0,0,0,0,0.1064,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.127,0,0,0,0,0,0,0.1278,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1195,0,0,0,0,0,0,0,0,0.1189,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
