"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",-0.1154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3127,0,0,0,0,0,0,0.4197,0,0,0,0,0,0,0
"A_Rspct",0,0.0656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8374,0,0,0,0,0
"A_Trust",0,0,-0.1184,0,0,-0.2332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4248,0,0,0,0,0,0
"C_Org",0,0,-0.2457,-0.2791,0,0,0,0,0.2665,-0.4052,0,0,0,0,0,0,0,0,0,0,0.234,0,0,0.4299,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,-0.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7058,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4145,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,-0.0811,0,0,-0.3519,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4398,0,0,0.306,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.285,0,0,0,0,0,0,0,0,0,0,0,-0.5133,0,0,0,0,0,-0.99,0,0,0,0,0
"E_Scblty",0,-0.348,0,0,0,0.1913,0,0,-0.2584,0,0,-0.1708,0.1606,0.3042,0,0,0,0,0,0,0,0,0.769,0,0,0,0,0,0,0.3073,0
"N_Anxty",-0.2415,0,0,0,0,0,0,0,0,-0.0124,0,0,0,0,0,0,0,0,-0.4043,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,1.0125,-0.6488,0,0,0,0,1.0577,-1.1206,0,0,0,0,0,1.0707,0,0,0,0,0,-0.6163,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0.0634,0,0,0,0,0,0,-0.2209,0,0,0,0,0,0,0.5576,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.0762,0,0,0,0,0,0,0.2876,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.3191,0,0,0,0,0,0,0,0,0.2979,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
