"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.1038,0,0.1086,0,0,0,0,0,0,0,0.1075,0.1189,0,0,0,0,0.113,0,0.1033,0,0,0,0,0.1066,0,0,0,0,0,0,0
"A_Rspct",0,0.1098,0,0,0,0.1052,0,0,0,0,0,0.1144,0,0,0,0,0,0,0,0,0,0,0.1031,0,0,0.1012,0,0,0,0.1038,0.0992
"A_Trust",0.1102,0,0.1144,0.1154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1078,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0.1526,0,0,0,0.1506,0,0.1676,0,0,0,0,0,0,0,0,0,0,0.262,0,0,0,0,0,0.1611,0,0,0,0
"C_Prdctv",0,0,0.124,0,0.1265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1263,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.2559,0,0,0,0,0,0,0,0,0,0,0,0,0.594,0,0,0.3124,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.1245,0,0,0,0,0,0,0,0,0,0,0,0,0.1244,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.1216,0,0,0,0,0,0,0,0,0,0,0,0,0.1206,0,0,0,0,0,0,0,0.1261,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0.1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1296,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.1167,0,0.114,0,0,0,0,0,0.1085,0,0,0,0,0,0,0,0.1056,0,0.1081,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.1275,0,0,0,0,0,0,0,0,0,0.1284,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0.1106,0,0,0,0,0.1047,0.0973,0,0.1066,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0.1158,0.1151,0.1184,0,0,0.1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1132
"O_CrtvImag",0.1154,0,0,0,0,0,0,0,0,0,0,0,0,0.1129,0,0,0,0,0,0,0,0,0,0.1124,0,0,0,0.1176,0,0,0
"O_IntCur",0,0,0,0,0,0,0.1224,0,0,0,0.1116,0,0,0,0.1095,0,0,0.1186,0.1086,0,0,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
