"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",-0.1309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9995,0,0,0,0,0
"A_Rspct",0,-0.035,0,0,0,0,0,0,0,0,0,-0.3466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.0232,0,0,0,0,0,0,0,0,-0.3481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2754,0,0,0,0
"C_Org",0,0,0,-0.1121,0.3052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3933,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,-0.1879,0,0,0.2245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518,0,0.3801
"C_Rspnbl",0,0,0,0,0.2901,0.0526,0,0,0,0,0,-0.2528,0,0,0,0,0,0,0,0.435,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0.2125,-0.35,0,0,0,-0.2366,0.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3365,0,0,0,0,0.4119,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.1376,-0.3312,0,-0.4781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4876,0,0
"E_Scblty",0,0,0,0,0,0.2252,0,0,-0.1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5396,0,-0.2633,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.0597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.619,0,0,0,0,0.9521,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6204,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0.3563,-0.0675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,-0.1567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0.2963,0,0,0,0,0,0,-0.1623,0,0,0,0.267,0,0,0,0,0,0,0,0,0,0.3438,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
