"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",-0.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358,0,0,0,0,0,0.2537,0,0,0,0,0,0,0
"A_Rspct",0,0.0169,0,0,0,0,0,0,0,0.2311,0,0,0,0,0,0,0,0.3648,0,0.3262,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.0262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0.0788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3222,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2692,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,-0.1046,0,0,0,0,0,-0.3172,-0.2199,0,0,0,0,0.2373,0,0.4307,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.0907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4563,0,0
"E_EnerLev",0,0,0,0,0,0,0,-0.0779,0,0,0,-0.2516,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4302,0,0,0,0,0
"E_Scblty",0,0,0,0,0,-0.2442,0,0,0.0639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3356,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.2608,0,0,0,0,0,-0.387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2535
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.0545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.688,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0.0903,0,0,0,0,0,0,0,0,0,0,0,0,0.4376,0,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.0864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169,0,0,0,0,0,0.4222,0,0,0,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0273,0,0,0,0,0,0.3455,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
