"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.0963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0961,0,0,0,0,0,0.0956,0,0,0,0,0,0,0,0
"A_Rspct",0,0.0946,0,0.0958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091,0.0961
"A_Trust",0,0,0.0994,0,0,0,0,0,0,0,0,0,0,0.0994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0.0885,0,0,0,0,0,0.094,0.0942,0,0,0,0,0,0,0,0,0,0,0.0875,0,0,0,0,0,0,0.1044,0,0
"C_Prdctv",0,0,0,0,0.0895,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1059,0,0.0923,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.101,0,0,0,0,0,0,0,0,0,0,0,0,0.1028,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0.0961,0.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0934,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.0875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0877,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0.1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.0916,0,0,0,0,0,0,0,0,0,0,0,0,0.0908,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.0924,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921,0,0,0,0,0,0
"N_EmoVol",0.0795,0,0,0,0,0,0,0,0,0,0,0.0806,0.0805,0,0,0,0,0,0,0,0,0,0,0,0,0.0787,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.0952,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0,0,0.0943,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2074,0
"O_IntCur",0,0,0,0,0,0,0.1489,0,0,0,0,0,0,0,0.1507,0,0,0,0,0.2125,0,0,0,0,0,0,0,0,0.3177,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
