"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl","cumsumT"
"E_Scblty",0.1715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,-0.0091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,-0.5162,0,0,0,0,0,0,0,0,0,-0.8004,0,0,0,0,0,0
"A_Rspct",0,0,0,-0.3459,-0.3786,0,0,0,0,0,0,0.8355,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0.2945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0.308,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0.3395,0.2122,-0.3474,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",-0.3331,0,0,0,0,0,0,-0.0587,0,0,0,0,0,0,0,0,0,0.304,0
"C_Rspnbl",0,0.2622,0,-0.3824,0,0,0,0,0.0703,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
