"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl","cumsumT"
"E_Scblty",0.0906,0,0.0937,0,0,0,0.0936,0,0,0,0.0853,0,0,0,0,0,0.0866,0,0
"E_EnerLev",0.15,0.1509,0,0,0,0,0,0,0.1171,0,0,0.1179,0,0,0,0,0,0,0
"A_Cmpn",0,0,0.1457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1465
"A_Rspct",0,0,0,0.1193,0,0,0,0.1185,0,0,0,0.1206,0,0,0,0,0,0,0
"N_Depr",0,0.1417,0,0,0.1547,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0.1274,0.1223,0,0,0,0,0,0,0.1159,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0.1124,0,0,0,0,0.1137,0,0.1111,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0.1117,0,0,0,0,0,0,0,0,0,0.1108,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0.1477,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
