"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl","cumsumT"
"E_Scblty",0.1323,0,0,0,0,0,0,0,0,0,0.1365,0,0,0,0,0,0,0,0
"E_EnerLev",0,0.1112,0,0,0,0,0,0,0,0,0,0,0,0.1122,0,0,0,0,0
"A_Cmpn",0,0,0.1301,0,0,0.1382,0,0,0,0,0,0,0,0.1398,0,0,0,0,0
"A_Rspct",0.1294,0,0,0.1095,0,0,0,0,0,0.1212,0,0,0,0.1567,0.2187,0.1393,0,0,0
"N_Depr",0,0,0,0,0.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0.2342,0,0,0,0,0,0,0.5051,0.3421,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0.1238,0,0.1148,0,0,0,0,0.1159,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.1276,0,0,0.1254,0.1246,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0.1449,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
