"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",1,0.0445,-0.1236,0.166,-0.2191,0.2225,0.0335,-0.0025,-0.2303,0.0026,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.0445,1,0.3556,0.4829,0.2381,-0.3816,-0.2644,-0.239,-0.2141,-0.0775,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.1236,0.3556,1,0.2261,0.3431,-0.5556,-0.3337,-0.4266,-0.2416,0.1648,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.166,0.4829,0.2261,1,0.2385,-0.234,-0.2648,-0.202,-0.306,-0.0872,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.2191,0.2381,0.3431,0.2385,1,-0.0689,0.0763,-0.1229,-0.0596,-0.0777,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.2225,-0.3816,-0.5556,-0.234,-0.0689,1,0.5665,0.5325,-0.0865,-0.2092,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.0335,-0.2644,-0.3337,-0.2648,0.0763,0.5665,1,0.5333,0.0467,-0.1737,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.0025,-0.239,-0.4266,-0.202,-0.1229,0.5325,0.5333,1,-0.0127,-0.2327,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.2303,-0.2141,-0.2416,-0.306,-0.0596,-0.0865,0.0467,-0.0127,1,0.397,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0026,-0.0775,0.1648,-0.0872,-0.0777,-0.2092,-0.1737,-0.2327,0.397,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.9399,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.7118,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.7589,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.5838,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9634,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7283,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9993,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8626
