"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",0.9116,0.2922,-0.0771,-0.2704,-0.1065,0.3851,0.182,0.5246,-0.119,0.0438,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.2922,0.9986,0.3621,0.2678,0.2014,-0.356,-0.3448,-0.1908,0.2347,0.312,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.0771,0.3621,0.9989,0.1417,0.6468,-0.369,-0.1045,-0.2836,0.3949,0.2625,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.2704,0.2678,0.1417,0.9976,0.2334,-0.462,-0.3153,-0.2869,0.1762,0.1034,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.1065,0.2014,0.6468,0.2334,0.9997,-0.4042,-0.3,-0.3583,0.1029,0.4527,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.3851,-0.356,-0.369,-0.462,-0.4042,0.9028,0.6477,0.6404,-0.419,-0.245,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.182,-0.3448,-0.1045,-0.3153,-0.3,0.6477,0.9989,0.4079,-0.1288,-0.4507,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.5246,-0.1908,-0.2836,-0.2869,-0.3583,0.6404,0.4079,0.9997,-0.389,-0.115,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.119,0.2347,0.3949,0.1762,0.1029,-0.419,-0.1288,-0.389,0.9743,0.1932,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0438,0.312,0.2625,0.1034,0.4527,-0.245,-0.4507,-0.115,0.1932,0.9847,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.6112,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.984,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.7159,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.3701,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2399,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5472,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9316,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7452
