"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",1,-0.1234,0.0035,-0.3212,-0.0787,0.1409,0.4524,0.0731,0.0935,0.1755,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.1234,1,0.2958,0.3678,0.3612,-0.359,-0.0686,-0.2273,0.1126,0.0843,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.0035,0.2958,1,0.0995,0.279,-0.4418,-0.067,-0.3227,0.267,0.3531,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.3212,0.3678,0.0995,1,0.2387,-0.3649,-0.2465,-0.1667,-0.0255,-0.0064,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.0787,0.3612,0.279,0.2387,1,-0.3756,-0.0984,-0.1509,0.1563,0.1527,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.1409,-0.359,-0.4418,-0.3649,-0.3756,1,0.4076,0.4802,-0.2182,-0.382,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.4524,-0.0686,-0.067,-0.2465,-0.0984,0.4076,1,0.1476,-0.1738,-0.0471,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.0731,-0.2273,-0.3227,-0.1667,-0.1509,0.4802,0.1476,1,-0.3569,-0.3458,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.0935,0.1126,0.267,-0.0255,0.1563,-0.2182,-0.1738,-0.3569,1,0.5218,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1755,0.0843,0.3531,-0.0064,0.1527,-0.382,-0.0471,-0.3458,0.5218,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.7243,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.8164,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.8135,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.844,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7789,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6494,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7866,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9968,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7139
