"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl","cumsumT"
"E_Scblty",0.1701,0,0,0,0.3756,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0.0014,0,-0.3067,0,0,0,-0.2456,0,0.5469,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0.1815,0,0.2663,0,0,0,0,0,0.3826,0,0,0,0,0,0,0,0
"A_Rspct",0,-0.4178,0,0.1935,0,0,-0.4065,0,0,0,0,0,0,0,0,0.3095,0,0,0
"N_Depr",0,0,0,0,-0.0715,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,-0.2181,0,0,0,-0.3566,0,0,0,0,0,0,0,0,0
"N_EmoVol",0.3682,0,0,0,0,0,-0.0137,0,0,0,0,0,0,0,0.2946,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,-0.4644,-0.0967,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,-0.1187,0.3249,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
