"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl","cumsumT"
"E_Scblty",0.0752,0,0,0,0,0,0,0,0,0,0.3695,0,0,0,0,0,0,0,0
"E_EnerLev",0,-0.0982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,-0.0463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0.1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,-0.109,0,0,0,0,0,0,0,0,0,0.4008,0,0,0,0
"N_Anxty",0,0,0,0,0,0.1364,0,0,0,0,0,0,0,0,0,0.4713,0,0,0
"N_EmoVol",0,0,0,0,-0.407,0,0.2042,0,0,0,0,-0.3805,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,-0.1424,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,-0.1168,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
