"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl","cumsumT"
"E_Scblty",0.0662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0.2258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8542,0
"A_Cmpn",0,0,-0.0739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,-0.0812,0,0,0,0,0,0,0,0,0,0,0,-0.3583,0,0,0
"N_Depr",0,0,0,0,0.1331,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0.3943,0,0,0,0,0,0,0,0,0,0,0,0,0.3396
"N_EmoVol",0,0,0,0,0,0,0.0824,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.3355,0,0,0.0238,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,-0.0482,0.6382,-0.7349,0,0,0,0,-0.5837,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
