"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl","cumsumT"
"E_Scblty",0.1423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1426,0
"E_EnerLev",0,0.1252,0,0,0,0,0,0,0,0.1236,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0.1321,0,0,0,0,0,0,0,0.1316,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0.1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0.1395,0,0,0,0,0,0.1414,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0.1473,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0.1225,0,0.1228,0,0,0,0,0,0,0.1093,0.1116,0,0,0,0.1137
"C_Prdctv",0,0,0,0,0,0,0,0.1277,0,0,0,0,0,0,0,0,0,0.1282,0
"C_Rspnbl",0,0,0,0.1367,0,0,0,0,0.139,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
