"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",0.9593,0.1006,0.3192,0.1108,-0.1276,0.0777,0.3713,-0.0886,0.216,-0.1276,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.1006,0.9916,0.4174,0.4249,0.2713,-0.4529,-0.3291,-0.3452,0.3116,0.246,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.3192,0.4174,0.9064,0.3106,0.2483,-0.2627,-0.0229,-0.2086,0.4112,0.2286,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.1108,0.4249,0.3106,0.9777,0.3481,-0.4563,-0.2838,-0.3081,0.2074,0.2221,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.1276,0.2713,0.2483,0.3481,0.9933,-0.4821,-0.4467,-0.3846,0.2609,0.3976,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.0777,-0.4529,-0.2627,-0.4563,-0.4821,0.9473,0.4172,0.6262,-0.3935,-0.2996,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.3713,-0.3291,-0.0229,-0.2838,-0.4467,0.4172,0.9999,0.5487,-0.0727,-0.4718,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.0886,-0.3452,-0.2086,-0.3081,-0.3846,0.6262,0.5487,0.9984,-0.267,-0.432,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.216,0.3116,0.4112,0.2074,0.2609,-0.3935,-0.0727,-0.267,0.9771,0.4405,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.1276,0.246,0.2286,0.2221,0.3976,-0.2996,-0.4718,-0.432,0.4405,0.9734,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.7453,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.6854,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.7023,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.6397,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6966,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5194,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6141,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3875,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528
