"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",1,0.0905,0.0372,0.1967,0.0497,0.0072,-0.0395,-0.025,0.3326,0.0258,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.0905,1,-0.085,-0.1248,-0.3465,-0.0244,0.0976,0.0271,0.117,0.252,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.0372,-0.085,1,0.1413,0.1742,0.3776,-0.0389,0.0459,0.0569,0.0803,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.1967,-0.1248,0.1413,1,0.0996,0.1073,0.0553,0.1171,0.0565,0.1482,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0497,-0.3465,0.1742,0.0996,1,0.128,0.0497,-0.3446,0.0151,-0.01,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.0072,-0.0244,0.3776,0.1073,0.128,1,-0.0696,0.2545,0.1403,0.1099,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.0395,0.0976,-0.0389,0.0553,0.0497,-0.0696,1,0.1163,0.0918,0.0442,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.025,0.0271,0.0459,0.1171,-0.3446,0.2545,0.1163,1,0.1668,-0.159,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.3326,0.117,0.0569,0.0565,0.0151,0.1403,0.0918,0.1668,1,0.4655,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0258,0.252,0.0803,0.1482,-0.01,0.1099,0.0442,-0.159,0.4655,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.9905,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.6113,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.9876,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.7676,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7703,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6378,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.627,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4229,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9376
