"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",1,0.074,0.1517,0.1648,0.1232,-0.0421,0.4876,0.1668,-0.151,-0.0711,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.074,1,0.3088,0.1831,0.1272,-0.0446,-0.1825,0.1255,0.1106,0.3532,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.1517,0.3088,1,0.2538,0.2135,-0.1478,-0.0659,-0.2648,0.2762,0.3054,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.1648,0.1831,0.2538,1,0.1657,0.0263,-0.0776,-0.1089,-0.0243,0.1072,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.1232,0.1272,0.2135,0.1657,1,0.0233,-0.0719,-0.3237,0.1184,0.2134,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.0421,-0.0446,-0.1478,0.0263,0.0233,1,0.121,0.1478,-0.076,-0.0921,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.4876,-0.1825,-0.0659,-0.0776,-0.0719,0.121,1,0.1116,-0.1554,-0.0604,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.1668,0.1255,-0.2648,-0.1089,-0.3237,0.1478,0.1116,1,-0.1852,-0.3045,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.151,0.1106,0.2762,-0.0243,0.1184,-0.076,-0.1554,-0.1852,1,0.3094,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.0711,0.3532,0.3054,0.1072,0.2134,-0.0921,-0.0604,-0.3045,0.3094,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.9956,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,1.1197,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.9945,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.8666,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9823,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5986,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9932,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8881,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2738
