"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",0.9717,0.1233,0.0085,0.1241,0.2555,0.0666,-0.079,0.0465,-0.025,-0.0747,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.1233,1,0.4986,0.1346,0.0117,-0.1587,-0.2906,0.0216,0.2247,0.0398,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.0085,0.4986,0.9999,0.2296,0.0438,-0.2571,-0.3829,-0.1349,0.2257,0.2384,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.1241,0.1346,0.2296,0.9942,0.2644,0.0369,-0.0113,0.0564,0.1251,0.0825,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.2555,0.0117,0.0438,0.2644,0.9844,0.0527,0.1638,0.0091,0.2357,0.0474,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.0666,-0.1587,-0.2571,0.0369,0.0527,0.9849,0.4051,0.5706,-0.1317,-0.0258,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.079,-0.2906,-0.3829,-0.0113,0.1638,0.4051,0.9746,0.287,-0.0792,-0.1672,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.0465,0.0216,-0.1349,0.0564,0.0091,0.5706,0.287,0.992,-0.1362,-0.1536,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.025,0.2247,0.2257,0.1251,0.2357,-0.1317,-0.0792,-0.1362,0.9997,0.4414,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.0747,0.0398,0.2384,0.0825,0.0474,-0.0258,-0.1672,-0.1536,0.4414,0.9408,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.9829,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.7323,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.9459,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.8047,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7848,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6594,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8996
