"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl","cumsumT"
"E_Scblty",0.2729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0.1968,0,0,0,0,0.188,0,0.1923,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0.1329,0,0,0,0.1262,0,0,0.118,0,0,0,0,0,0,0,0.1148,0
"A_Rspct",0,0,0,0.2779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0.3131,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0.0373,0,0,0.0897,0.059,0,0.046,0.0875,0,0.0937,0,0,0,0,0,0,0.0975,0.0362
"N_EmoVol",0,0,0,0,0,0.1683,0.1661,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0.1597,0,0,0,0.1574,0,0,0,0,0.137,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0.3177,0,0,0,0,0,0.3695,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
