"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl","cumsumT"
"E_Scblty",0.1438,0,0,0,0.1446,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0.1179,0,0.1183,0,0,0,0.1182,0,0.1188,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0.1406,0,0.141,0,0,0,0,0,0.1393,0,0,0,0,0,0,0,0
"A_Rspct",0,0.1336,0,0.1314,0,0,0.1376,0,0,0,0,0,0,0,0,0.1314,0,0,0
"N_Depr",0,0,0,0,0.1577,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0.1509,0,0,0,0.1474,0,0,0,0,0,0,0,0,0
"N_EmoVol",0.1425,0,0,0,0,0,0.148,0,0,0,0,0,0,0,0.1439,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0.1455,0.1405,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0.1525,0.1513,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
