"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl","cumsumT"
"E_Scblty",-0.0666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5956
"E_EnerLev",0,0.049,0,0,0,0,0,0,0,0.5831,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0.1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4746
"A_Rspct",0,0,0,-0.0885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4101
"N_Depr",-0.2844,0,0,0,-0.1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,-0.0572,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,-0.091,0,0,0,0,0,0,0.3994,0.2568,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0.0638,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0.3046,0,0,0,0.2514,0.2811,-0.1246,0,0,0,0,0,0,0,0.546,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
