"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",1,0.1806,-0.0097,0.1447,-0.0649,-0.0904,-0.1438,-0.1935,0.0229,0.1637,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.1806,1,0.4647,0.1858,-0.0436,-0.283,0.0223,0.1082,0.2988,0.1296,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.0097,0.4647,1,0.0974,0.1049,-0.1443,-0.0705,0.0158,0.2505,0.2514,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.1447,0.1858,0.0974,1,0.182,0.0714,-0.1238,-0.1474,0.2842,0.19,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.0649,-0.0436,0.1049,0.182,1,0.0369,-0.0791,-0.1293,0.2044,0.0604,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.0904,-0.283,-0.1443,0.0714,0.0369,1,0.173,0.1514,-0.0337,0.0825,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.1438,0.0223,-0.0705,-0.1238,-0.0791,0.173,1,0.1465,-0.1021,-0.361,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.1935,0.1082,0.0158,-0.1474,-0.1293,0.1514,0.1465,1,-0.1243,-0.1753,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.0229,0.2988,0.2505,0.2842,0.2044,-0.0337,-0.1021,-0.1243,1,0.4843,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1637,0.1296,0.2514,0.19,0.0604,0.0825,-0.361,-0.1753,0.4843,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.7478,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.9484,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.8963,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.8582,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9009,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7341,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9515,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7013,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8925
