"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",0.9316,-0.0596,-0.0421,-0.1598,0.0661,0.2021,0.2255,0.1521,0.1964,0.2402,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.0596,0.985,0.3895,0.2794,-0.0839,-0.4842,-0.4109,-0.332,0.0262,0.1011,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.0421,0.3895,0.9996,0.1297,0.1281,-0.1496,-0.0024,-0.2652,-0.0904,0.1155,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.1598,0.2794,0.1297,0.9998,0.1398,-0.3385,-0.3093,-0.4139,-0.1611,0.0095,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0661,-0.0839,0.1281,0.1398,0.8935,0.1714,0.1414,-0.1236,0.1662,0.1642,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.2021,-0.4842,-0.1496,-0.3385,0.1714,0.9997,0.7139,0.4972,0.1504,-0.1356,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.2255,-0.4109,-0.0024,-0.3093,0.1414,0.7139,0.9902,0.4555,0.1178,-0.1195,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.1521,-0.332,-0.2652,-0.4139,-0.1236,0.4972,0.4555,0.9884,0.1065,-0.1383,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.1964,0.0262,-0.0904,-0.1611,0.1662,0.1504,0.1178,0.1065,0.7891,0.331,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.2402,0.1011,0.1155,0.0095,0.1642,-0.1356,-0.1195,-0.1383,0.331,0.9996,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.5741,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.8307,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.8276,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.9724,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9297,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3498,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4593,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7501,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8513
