"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",0.9274,0.2673,0.3579,0.2926,0.1644,-0.033,-0.1333,0.0081,0.0149,0.0673,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.2673,0.9896,0.3687,0.0788,-0.003,-0.3333,-0.0576,-0.0405,0.1524,0.1812,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.3579,0.3687,0.9303,0.4879,0.1613,-0.1852,-0.4019,-0.0058,0.2509,0.206,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.2926,0.0788,0.4879,0.9858,0.3213,-0.0598,-0.3318,-0.2265,0.0926,0.1919,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.1644,-0.003,0.1613,0.3213,0.997,-0.322,-0.0391,-0.0979,0.0418,0.2114,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.033,-0.3333,-0.1852,-0.0598,-0.322,0.9936,0.3467,0.3115,-0.3617,-0.3683,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.1333,-0.0576,-0.4019,-0.3318,-0.0391,0.3467,0.9935,0.186,-0.3111,-0.2799,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.0081,-0.0405,-0.0058,-0.2265,-0.0979,0.3115,0.186,0.9938,-0.0661,-0.3887,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.0149,0.1524,0.2509,0.0926,0.0418,-0.3617,-0.3111,-0.0661,0.9719,0.2576,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0673,0.1812,0.206,0.1919,0.2114,-0.3683,-0.2799,-0.3887,0.2576,0.9698,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.8214,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.6199,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.8584,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.9817,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7477,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7566,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8444,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7947,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7467
