"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl","cumsumT"
"E_Scblty",0.1382,0,0,0,0,0,0,0,0,0,0.1356,0,0,0.1387,0,0,0,0,0
"E_EnerLev",0,0.1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0.1504,0,0,0,0,0,0,0,0,0,0,0,0,0.1872,0,0,0
"A_Rspct",0,0,0,0.13,0.1311,0,0,0,0,0,0.1345,0,0,0,0,0,0,0,0
"N_Depr",0,0,0.1351,0.1274,0.1211,0,0,0,0,0,0,0,0,0,0,0,0.119,0,0
"N_Anxty",0,0,0,0,0,0.1382,0,0,0,0,0,0.1987,0.1514,0.1349,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0.1292,0,0,0,0,0,0,0,0.1581,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0.1565,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0.1458,0,0,0,0,0,0.1442,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
