"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",1,-0.0054,0.0313,0.2341,0.1255,-0.1218,-0.1327,-0.1663,-0.0833,0.0744,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.0054,1,0.6004,0.3669,0.0619,-0.183,-0.3775,-0.1643,0.2856,0.2643,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.0313,0.6004,1,0.3594,0.2395,-0.485,-0.3688,-0.3261,0.434,0.2799,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.2341,0.3669,0.3594,1,0.3378,-0.1656,-0.1728,-0.1917,0.2544,0.2409,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.1255,0.0619,0.2395,0.3378,1,-0.3184,-0.0575,-0.301,0.3169,0.3207,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.1218,-0.183,-0.485,-0.1656,-0.3184,1,0.4181,0.5983,-0.4408,-0.3326,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.1327,-0.3775,-0.3688,-0.1728,-0.0575,0.4181,1,0.448,-0.2873,-0.2195,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.1663,-0.1643,-0.3261,-0.1917,-0.301,0.5983,0.448,1,-0.376,-0.2729,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.0833,0.2856,0.434,0.2544,0.3169,-0.4408,-0.2873,-0.376,1,0.3993,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0744,0.2643,0.2799,0.2409,0.3207,-0.3326,-0.2195,-0.2729,0.3993,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.6173,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.7427,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.7157,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.9799,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8828,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8052,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6401,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.805,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8144
