"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl","cumsumT"
"E_Scblty",0.0392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3492,0,0
"E_EnerLev",0,0.0705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,-0.0962,0,0,0,0,0,0,0,0,0,0,-0.3531,0,0,0,0,0
"A_Rspct",0,0,0,-0.0918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0.3227,0,0,0,0,0,0,0,0,0,0.456,0,0,0,0
"N_Anxty",0,0,0,0,0,0.4092,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,-0.0578,0,0,0,0,0,0,0.4762,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0.0722,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0.0654,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
