"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",1,-0.1214,-0.1611,-0.1145,0.0216,-0.0734,-0.3575,-0.1075,-0.0325,-0.0901,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.1214,1,0.2827,0.0929,0.0186,-0.0834,0.0023,0.014,0.3429,0.1227,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.1611,0.2827,1,0.2299,0.0973,-0.2023,0.2411,0.1464,0.1438,0.0912,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.1145,0.0929,0.2299,1,0.147,-0.3294,-0.1553,-0.1291,-0.0904,-0.0099,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0216,0.0186,0.0973,0.147,1,-0.2195,-0.0166,-0.1252,0.0765,0.2931,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.0734,-0.0834,-0.2023,-0.3294,-0.2195,1,0.5202,0.4513,-0.2354,-0.34,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.3575,0.0023,0.2411,-0.1553,-0.0166,0.5202,1,0.4201,-0.0105,-0.1227,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.1075,0.014,0.1464,-0.1291,-0.1252,0.4513,0.4201,1,-0.2312,-0.2061,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.0325,0.3429,0.1438,-0.0904,0.0765,-0.2354,-0.0105,-0.2312,1,0.2318,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.0901,0.1227,0.0912,-0.0099,0.2931,-0.34,-0.1227,-0.2061,0.2318,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.8759,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.995,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.8753,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.9916,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6253,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8325,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7822,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9948,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9957
