"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",1,0.13,-0.0448,-0.2448,-0.1597,0.0606,0.0221,0.2033,-0.1219,0.0097,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.13,1,0.5842,0.4287,0.1691,-0.269,-0.2218,-0.0935,0.2802,0.3898,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.0448,0.5842,1,0.4665,0.2192,-0.3742,-0.2498,-0.1968,0.3211,0.3085,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.2448,0.4287,0.4665,1,0.176,-0.2499,0.0853,-0.0865,0.082,-0.001,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.1597,0.1691,0.2192,0.176,1,-0.2952,-0.1207,-0.2254,0.3012,0.1799,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.0606,-0.269,-0.3742,-0.2499,-0.2952,1,0.0398,0.422,-0.1393,-0.3245,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.0221,-0.2218,-0.2498,0.0853,-0.1207,0.0398,1,0.3793,-0.1179,-0.1584,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.2033,-0.0935,-0.1968,-0.0865,-0.2254,0.422,0.3793,1,0.0964,-0.0273,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.1219,0.2802,0.3211,0.082,0.3012,-0.1393,-0.1179,0.0964,1,0.5193,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0097,0.3898,0.3085,-0.001,0.1799,-0.3245,-0.1584,-0.0273,0.5193,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.8694,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.6995,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.776,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.9778,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8761,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.976,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5655,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7284,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8433
