"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl","cumsumT"
"E_Scblty",-0.081,0,0.2548,0,0,0,0,0,0,0,0,0,0,-0.6717,0,0,0,0,0
"E_EnerLev",0,0.1805,0,0,0,0,0,-0.2376,0,0,0,0,0.3292,0,-0.5148,0,0.4188,0,0
"A_Cmpn",0,0,0.0628,0,0,0,0,0,0,0,0.3062,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0.3172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,-0.0384,0,0,0,0,0,0,0,0,0,0,0.9266,0,0,0
"N_Anxty",0,0,0,0,0,0.0058,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,-0.1567,0,0,0,0,0,0,-0.5471,1.1922,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0.0759,0,0,-0.4166,0,0,-0.968,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,-0.1957,0,0.3551,0,0.3223,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
