"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl","cumsumT"
"E_Scblty",0.0234,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.521,0,0,0,0
"E_EnerLev",0,0.3378,-0.3665,0,0,0,0,-0.3416,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,-0.1132,0,0,0,0,0,0,0,0,0,0,-0.4174,0,0,0,0,0
"A_Rspct",0,0,0,-0.0808,0,0,0,0,0,0,0.5276,0,0,0,0,0,0,0,0
"N_Depr",0.3318,0,0,0,0.2905,0,0,0,0,0,-0.3921,0,0,0,0,0.3168,0,0,0
"N_Anxty",0,0,0,0,0,0.0743,0,0,0,0,-0.5852,0,0,0,0,0,0,0,-0.335
"N_EmoVol",0,0,0,0,0,0,0.162,0,0,0,-0.5942,0,0,0,0,0,0,0,-0.2854
"C_Prdctv",0,0,0,0,0,-0.3847,0,-0.3018,0,0,0,0,0,0,-0.274,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,-0.1652,0,0.5717,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
