"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",1,-0.0223,-0.1482,-0.0289,-0.21,0.3392,0.1344,0.1998,-0.0812,0.0325,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.0223,1,0.4368,0.0482,0.064,-0.447,-0.3746,-0.2206,0.1163,0.1322,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.1482,0.4368,1,0.2157,0.3977,-0.5795,-0.4029,-0.2332,0.3115,0.1568,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.0289,0.0482,0.2157,1,0.2312,-0.1468,-0.0566,0.0052,-0.0348,0.2477,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.21,0.064,0.3977,0.2312,1,-0.4637,-0.4618,-0.088,0.1558,0.0508,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.3392,-0.447,-0.5795,-0.1468,-0.4637,1,0.5666,0.542,-0.1974,-0.1651,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.1344,-0.3746,-0.4029,-0.0566,-0.4618,0.5666,1,0.4394,-0.1259,-0.1794,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.1998,-0.2206,-0.2332,0.0052,-0.088,0.542,0.4394,1,-0.1097,-0.2651,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.0812,0.1163,0.3115,-0.0348,0.1558,-0.1974,-0.1259,-0.1097,1,0.0504,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0325,0.1322,0.1568,0.2477,0.0508,-0.1651,-0.1794,-0.2651,0.0504,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.8303,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.5931,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.7468,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.4294,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8387,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7565,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5788,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7177,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9968
