"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",1,-0.0058,-0.0772,-0.1422,0.1343,0.2322,0.351,0.1357,-0.0938,-0.0516,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.0058,1,0.1581,-0.0549,-0.2109,-0.0234,-0.0254,0.0243,0.1426,-0.0156,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.0772,0.1581,1,0.2119,0.0759,-0.1363,0.0802,-0.0551,0.1136,-0.0198,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.1422,-0.0549,0.2119,1,0.2169,-0.0494,-0.0331,-0.1641,-0.1587,0.0155,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.1343,-0.2109,0.0759,0.2169,1,-0.1302,0.1375,-0.0926,-0.0391,0.1778,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.2322,-0.0234,-0.1363,-0.0494,-0.1302,1,0.188,0.1773,-0.1025,-0.0982,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.351,-0.0254,0.0802,-0.0331,0.1375,0.188,1,0.2265,-0.0586,-0.1163,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.1357,0.0243,-0.0551,-0.1641,-0.0926,0.1773,0.2265,1,-0.0795,-0.1948,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.0938,0.1426,0.1136,-0.1587,-0.0391,-0.1025,-0.0586,-0.0795,1,0.3312,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.0516,-0.0156,-0.0198,0.0155,0.1778,-0.0982,-0.1163,-0.1948,0.3312,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.9521,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.8633,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.9027,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.9887,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8706,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7926,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9133,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8867,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9183
