"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl","cumsumT"
"E_Scblty",-0.2079,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3714,0,0,0,0
"E_EnerLev",0,-0.0244,0,0,0,0,0,0,0,0,0,0,0.4712,0,0,0,0,0,0
"A_Cmpn",0,0,-0.1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0.0011,0,0,0,0,0,0,0,0.4482,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0.4791,0,0,0,0,0,0,0,-0.3382,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0.0809,0,0,0,0,0,0,0,0.6945,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,-0.0065,0,0,0,0,0,0,0.4464,0.3667,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0.274,0,0,0,0,0,-0.3499,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,-0.1938,0,0,0,0,0,-0.4459,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
