"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",1,0.3048,-0.0516,-0.0477,-0.2959,0.0282,-0.3196,-0.2043,0.2959,0.0139,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.3048,1,0.2139,0.2211,0.1043,-0.3142,-0.5069,-0.1512,0.2342,0.3471,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.0516,0.2139,1,0.2106,0.5043,-0.6245,-0.5697,-0.5454,0.2233,0.5609,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.0477,0.2211,0.2106,1,0.1553,-0.4832,-0.2714,-0.2192,-0.11,0.104,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.2959,0.1043,0.5043,0.1553,1,-0.187,-0.2696,-0.4088,0.14,0.2542,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.0282,-0.3142,-0.6245,-0.4832,-0.187,1,0.4853,0.5035,-0.181,-0.3452,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.3196,-0.5069,-0.5697,-0.2714,-0.2696,0.4853,1,0.5834,-0.3485,-0.4573,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.2043,-0.1512,-0.5454,-0.2192,-0.4088,0.5035,0.5834,1,-0.2154,-0.2304,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.2959,0.2342,0.2233,-0.11,0.14,-0.181,-0.3485,-0.2154,1,0.2811,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0139,0.3471,0.5609,0.104,0.2542,-0.3452,-0.4573,-0.2304,0.2811,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.7259,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.7661,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.8059,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.7207,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4555,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5657,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5487,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7305,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6563
