"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",1,0.1014,0.078,0.0434,-0.0062,0.3131,0.2362,0.1808,-0.0433,-0.0973,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.1014,1,0.1889,0.1656,0.2584,-0.1289,0.1308,-0.1616,0.2782,0.0694,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.078,0.1889,1,0.409,0.3803,-0.4736,-0.3003,-0.2299,0.395,0.3642,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.0434,0.1656,0.409,1,0.5158,-0.282,-0.07,-0.1385,0.2428,0.2759,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.0062,0.2584,0.3803,0.5158,1,-0.2668,-0.1833,-0.2803,0.241,0.331,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.3131,-0.1289,-0.4736,-0.282,-0.2668,1,0.5323,0.4437,-0.4712,-0.564,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.2362,0.1308,-0.3003,-0.07,-0.1833,0.5323,1,0.1853,-0.1843,-0.3861,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.1808,-0.1616,-0.2299,-0.1385,-0.2803,0.4437,0.1853,1,-0.4085,-0.2882,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.0433,0.2782,0.395,0.2428,0.241,-0.4712,-0.1843,-0.4085,1,0.4883,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.0973,0.0694,0.3642,0.2759,0.331,-0.564,-0.3861,-0.2882,0.4883,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.8378,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.8148,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.6877,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.737,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5394,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.723,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9946,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7024,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7014
