"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",0.9384,-0.2496,-0.1909,-0.206,-0.2124,0.1412,0.0973,0.2871,0.0552,0.1104,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.2496,1,0.3158,0.0054,0.18,-0.4403,-0.314,-0.2717,0.1637,0.1777,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.1909,0.3158,1,0.2336,0.3701,-0.095,-0.2075,-0.257,0.0589,0.1531,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.206,0.0054,0.2336,0.9023,0.3638,-0.2412,-0.2069,-0.463,-0.0796,-0.0896,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.2124,0.18,0.3701,0.3638,0.9952,-0.0389,-0.4272,-0.308,0.0498,0.3235,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.1412,-0.4403,-0.095,-0.2412,-0.0389,0.9605,0.4752,0.4989,-0.2379,-0.0248,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.0973,-0.314,-0.2075,-0.2069,-0.4272,0.4752,0.976,0.6084,-0.1587,-0.4547,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.2871,-0.2717,-0.257,-0.463,-0.308,0.4989,0.6084,0.9994,-0.1444,-0.2683,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.0552,0.1637,0.0589,-0.0796,0.0498,-0.2379,-0.1587,-0.1444,0.9939,-0.0742,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1104,0.1777,0.1531,-0.0896,0.3235,-0.0248,-0.4547,-0.2683,-0.0742,0.9768,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.6936,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.9243,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.8368,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.6741,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5331,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6493,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7726
