"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",0.9413,0.0452,-0.0136,0.1615,0.0288,-0.0138,0.2831,0.1235,-0.0739,0.1007,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.0452,0.968,0.2333,0.0603,0.1254,-0.1514,-0.2435,-0.2913,-0.1956,-0.0051,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.0136,0.2333,1,0.2281,0.0838,-0.1932,0.1145,-0.1746,-0.1839,0.0968,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.1615,0.0603,0.2281,0.9452,0.2312,1e-04,0.1672,-0.119,0.1277,-0.1333,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0288,0.1254,0.0838,0.2312,0.9997,0.024,0.0365,-0.0666,0.1682,0.234,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.0138,-0.1514,-0.1932,1e-04,0.024,0.9917,0.1889,0.099,0.2032,-0.1925,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.2831,-0.2435,0.1145,0.1672,0.0365,0.1889,0.9816,0.274,0.2611,0.0056,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.1235,-0.2913,-0.1746,-0.119,-0.0666,0.099,0.274,0.9942,0.1569,-0.1519,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.0739,-0.1956,-0.1839,0.1277,0.1682,0.2032,0.2611,0.1569,0.9844,0.3137,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1007,-0.0051,0.0968,-0.1333,0.234,-0.1925,0.0056,-0.1519,0.3137,0.9932,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.9434,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.9995,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,1.7228,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.907,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8869,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6863,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7815,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8005
