"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",1,-0.0622,-0.0436,-0.1656,0.0724,0.2094,0.2348,0.1585,0.2291,0.2489,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.0622,1,0.3925,0.2815,-0.0894,-0.4879,-0.4161,-0.3365,0.0297,0.1019,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.0436,0.3925,1,0.1298,0.1355,-0.1496,-0.0024,-0.2668,-0.1018,0.1155,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.1656,0.2815,0.1298,1,0.1479,-0.3386,-0.3109,-0.4163,-0.1813,0.0095,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0724,-0.0894,0.1355,0.1479,1,0.1814,0.1504,-0.1315,0.1979,0.1738,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.2094,-0.4879,-0.1496,-0.3386,0.1814,1,0.7175,0.5002,0.1694,-0.1356,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.2348,-0.4161,-0.0024,-0.3109,0.1504,0.7175,1,0.4604,0.1333,-0.1201,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.1585,-0.3365,-0.2668,-0.4163,-0.1315,0.5002,0.4604,1,0.1206,-0.1391,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.2291,0.0297,-0.1018,-0.1813,0.1979,0.1694,0.1333,0.1206,1,0.3727,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.2489,0.1019,0.1155,0.0095,0.1738,-0.1356,-0.1201,-0.1391,0.3727,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.643,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.8371,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.8579,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.9766,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9768,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3684,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5842,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8255,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8516
