"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",1,-0.0753,-0.0788,-0.1421,-0.1639,0.0526,0.0634,0.1946,-0.2561,-0.1679,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.0753,1,0.325,0.2522,0.3556,-0.2828,-0.3635,-0.2599,0.2439,0.2071,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.0788,0.325,1,0.3144,0.4818,-0.4044,-0.2672,-0.1182,0.3609,0.3523,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.1421,0.2522,0.3144,1,0.4673,-0.3209,-0.2607,-0.1618,0.1849,0.3049,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.1639,0.3556,0.4818,0.4673,1,-0.4054,-0.2874,-0.2031,0.1785,0.258,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.0526,-0.2828,-0.4044,-0.3209,-0.4054,1,0.722,0.7172,-0.4421,-0.3825,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.0634,-0.3635,-0.2672,-0.2607,-0.2874,0.722,1,0.6928,-0.2894,-0.3931,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.1946,-0.2599,-0.1182,-0.1618,-0.2031,0.7172,0.6928,1,-0.3011,-0.3713,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.2561,0.2439,0.3609,0.1849,0.1785,-0.4421,-0.2894,-0.3011,1,0.3106,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.1679,0.2071,0.3523,0.3049,0.258,-0.3825,-0.3931,-0.3713,0.3106,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.8375,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.7771,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.9888,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.7992,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6608,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4727,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4331,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7624,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7905
