"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl","cumsumT"
"E_Scblty",-0.2192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3718,0,0,0
"E_EnerLev",0,-0.0634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3561,0
"A_Cmpn",0.2789,0,-0.2742,0,0,0,0.4084,0,0,0.3907,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0.2129,0,0,-0.3562,0,-0.3459,0,0,0,0,-0.3763,0,0,0,0,0
"N_Depr",0,0,0,0,-0.1757,0,0,0,0,0,0,0,0,0,0,0,0,-0.4123,0
"N_Anxty",0,0,0,0,0,0.1927,0,0,0,0,0,0,0,0.4727,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0.3199,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,-0.0155,0,0,0,0,0,0,0,-0.3636,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0.1794,0,0,0,0,0,0,-0.3385,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
