"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl","cumsumT"
"E_Scblty",0.123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126
"E_EnerLev",0,0.0996,0,0,0,0,0,0,0,0.1001,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0.1221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1241
"A_Rspct",0,0,0,0.1226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125
"N_Depr",0.1178,0,0,0,0.1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0.1229,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0.1091,0,0,0,0,0,0,0.1141,0.1093,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0.1211,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0.0866,0,0,0,0.0866,0.1037,0.1036,0,0,0,0,0,0,0,0.0888,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
