"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",0.9827,0.3555,0.3312,0.2736,0.0418,0.2998,-0.057,0.144,-0.1288,0.0329,-0.0385,-0.3669,0.0522,0.384,-0.0269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.3555,0.9797,0.1747,0.1588,0.0438,0.1967,0.2356,0.1968,-0.0939,-0.0886,-0.0614,-0.2608,-0.0136,0.3655,0.0599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.3312,0.1747,0.962,0.1294,-0.0965,0.0694,-0.0747,0.3576,-0.0616,-0.0101,-0.1162,-0.4054,0.0588,0.2739,-0.1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.2736,0.1588,0.1294,0.9533,0.0629,0.296,-0.0037,-0.0015,-0.0439,-0.1501,-0.0395,-0.0417,0.2245,0.0455,-0.0298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.0418,0.0438,-0.0965,0.0629,1,0.212,0.0905,-0.1166,-0.0156,-0.0224,-0.2814,-0.2539,0.0228,-0.0896,0.1389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.2998,0.1967,0.0694,0.296,0.212,0.9818,-0.1404,0.4188,0.0544,-0.2203,0.1219,-0.1872,0.0511,0.2003,-0.0655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",-0.057,0.2356,-0.0747,-0.0037,0.0905,-0.1404,0.9998,-0.1609,0.0795,0.0935,-0.0757,-0.0411,0.0132,0.032,0.2816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.144,0.1968,0.3576,-0.0015,-0.1166,0.4188,-0.1609,0.9978,0.4172,-0.1105,-0.2026,-0.1773,0.1979,0.3705,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.1288,-0.0939,-0.0616,-0.0439,-0.0156,0.0544,0.0795,0.4172,0.9841,-0.0506,-0.2014,0.1277,0.106,0.1401,-0.0503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.0329,-0.0886,-0.0101,-0.1501,-0.0224,-0.2203,0.0935,-0.1105,-0.0506,0.9981,0.4111,0.0745,0.0413,-0.2136,-0.1383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
