"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",0.1371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1415,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.1168,0,0,0,0,0,0.1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1135,0,0,0,0.114,0,0
"A_Trust",0,0,0.1085,0,0,0,0,0,0,0.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1091
"C_Org",0,0,0,0.1144,0,0,0,0,0,0,0.1138,0,0,0,0,0.1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1142
"C_Prdctv",0,0,0,0,0.1296,0,0.1191,0,0,0,0,0,0,0,0,0,0,0.1252,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.1059,0,0,0,0,0,0,0.1082,0,0,0,0,0,0,0.1138,0,0,0,0.1124,0.1062,0,0,0,0.1034,0
"E_Assert",0,0,0,0,0,0,0.1224,0,0,0,0,0,0,0,0,0.1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1324,0,0,0,0,0,0
"E_Scblty",0,0,0,0.1163,0,0,0.1192,0,0.1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116,0,0,0,0
"N_Anxty",0.1286,0,0,0,0,0,0,0,0,0.1338,0,0,0,0,0,0.1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.1217,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1224,0,0,0,0,0
"N_EmoVol",0,0,0.0985,0,0,0,0,0,0,0.1164,0,0.1192,0,0,0,0,0,0,0,0.0978,0,0,0,0,0.1045,0.1037,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0.117,0.1254,0,0,0,0,0,0,0,0.1281,0,0,0,0,0,0,0,0,0.1199
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1211,0,0.1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1233
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
