"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",1,0.4483,0.3927,0.1907,0.1512,0.2085,0.0181,0.4866,0.1742,-0.1458,-0.2817,-0.0555,0.244,0.2514,-0.0487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.4483,1,0.1991,0.1298,0.1258,0.2644,0.085,0.4626,0.2871,0.0148,-0.209,-0.354,0.1524,0.1459,0.0879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.3927,0.1991,1,0.4334,0.1065,0.2169,0.1932,0.3411,0.0981,-0.1376,-0.2764,0.0088,-0.0455,0.2881,0.0117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.1907,0.1298,0.4334,1,0.0251,0.1354,0.1832,0.2402,0.2993,-0.0384,-0.192,-0.1482,0.2079,0.0339,-0.1366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.1512,0.1258,0.1065,0.0251,1,0.5733,0.1321,-0.012,0.0616,0.2229,0.2098,0.0589,0.0779,0.3888,-0.0211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.2085,0.2644,0.2169,0.1354,0.5733,1,0.2808,0.149,0.4031,0.221,-0.34,-0.3089,0.1573,0.3999,0.1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.0181,0.085,0.1932,0.1832,0.1321,0.2808,1,-0.1465,0.4537,-0.3454,-0.3275,-0.2177,0.1734,0.2338,-0.0155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.4866,0.4626,0.3411,0.2402,-0.012,0.149,-0.1465,1,0.2785,-0.4688,-0.3301,-0.1131,0.0931,0.29,0.0099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.1742,0.2871,0.0981,0.2993,0.0616,0.4031,0.4537,0.2785,1,-0.3634,-0.5534,-0.4494,-0.0957,0.3666,-0.1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.1458,0.0148,-0.1376,-0.0384,0.2229,0.221,-0.3454,-0.4688,-0.3634,1,0.1369,0.0299,0.0255,-0.2964,0.2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.2817,-0.209,-0.2764,-0.192,0.2098,-0.34,-0.3275,-0.3301,-0.5534,0.1369,1,0.4785,-0.0399,-0.2199,-0.0981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.0555,-0.354,0.0088,-0.1482,0.0589,-0.3089,-0.2177,-0.1131,-0.4494,0.0299,0.4785,1,-0.3512,-0.3759,-0.2612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",0.244,0.1524,-0.0455,0.2079,0.0779,0.1573,0.1734,0.0931,-0.0957,0.0255,-0.0399,-0.3512,1,0.1333,-0.0441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.2514,0.1459,0.2881,0.0339,0.3888,0.3999,0.2338,0.29,0.3666,-0.2964,-0.2199,-0.3759,0.1333,1,0.1948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",-0.0487,0.0879,0.0117,-0.1366,-0.0211,0.1938,-0.0155,0.0099,-0.1037,0.2045,-0.0981,-0.2612,-0.0441,0.1948,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4736,0,0,0,0,0,0,0,0,0,0,0,0,0,0
