"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",0.0342,0,0,0,0,0,0,-0.2769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.0135,0,0,0.2731,0,0,0.2277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,-0.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3485,0,0,0,0,-0.2882,0
"C_Org",0,0,0,-0.1866,0,0,0,0,0,-0.3598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2479,0,0
"C_Prdctv",0,0,0,0,-0.0367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3007,0,0,0,0,0
"C_Rspnbl",0,-0.2299,0,0,0,0.1819,0,0,0,0,0,-0.3005,0,0,0,0,0,0,0,0,0,0.3618,0,0,0,0,0,0,0,0.3946
"E_Assert",0,0,0.2906,0,0,0,-0.009,0.4861,0,0.2445,0,0,0,0,0.2058,0.1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.1742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,-0.263,0,0,0,0,0,0,0,0,0,0,0,0,0.2622,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0.2828,0,0,0,0,0,0.3682,-0.1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0.2346,0,0,0,0,0,0,0,0.0439,0,0,0.3137,0,0,0,0,0,0,-0.3196,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,-0.0844,0,0,0,0,0,-0.3498,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,-0.2524,0,0,0,0,0,0.207,0,0,0,0,0,0,0.2363,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,-0.3113,0,0,0,0,0,0,0.2267,0,0,0.3133,-0.1342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,-0.3093,0,0,0,0,0,0,0,0,0,-0.1008,0,0,0,0,0.3303,0,0,0,0,0,0,0,0,0,0
