"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",1,0.3126,0.3257,0.0786,-0.1198,0.2669,0.0854,0.2622,0.2151,0.067,0.0053,-0.2205,0.2386,0.091,0.2194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.3126,1,0.3941,0.0577,0.0338,0.1681,0.3382,0.1528,0.2601,-0.2067,-0.2711,0.0185,0.0604,-0.0485,0.1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.3257,0.3941,1,0.1128,-0.0313,0.2146,0.3214,0.2062,0.0509,-0.0932,-0.1819,-0.0414,0.0466,0.23,0.1486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.0786,0.0577,0.1128,1,0.2737,0.2576,0.0789,0.1782,-0.0575,0.0441,-0.1162,-0.0295,0.0494,0.0963,0.0414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.1198,0.0338,-0.0313,0.2737,1,0.3592,0.3729,0.3569,0.1861,-0.1541,-0.0589,-0.1753,-0.0374,0.2989,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.2669,0.1681,0.2146,0.2576,0.3592,1,0.1785,0.0993,-0.1038,-0.1684,-0.0083,-0.1266,0.0701,0.2073,0.2407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.0854,0.3382,0.3214,0.0789,0.3729,0.1785,1,0.148,0.3712,-0.0715,-0.1863,-0.0757,0.016,0.0195,0.3818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.2622,0.1528,0.2062,0.1782,0.3569,0.0993,0.148,1,0.3339,-0.1866,-0.1548,-0.1098,0.0189,0.4818,-0.0152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.2151,0.2601,0.0509,-0.0575,0.1861,-0.1038,0.3712,0.3339,1,0.0645,0.0155,-0.0568,-0.0063,0.1354,0.0881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.067,-0.2067,-0.0932,0.0441,-0.1541,-0.1684,-0.0715,-0.1866,0.0645,1,0.3494,0.1445,-0.0721,-0.0757,0.1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
