"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",0.1395,0,0,0,0,0,0,0,0,0,0,0.1563,0,0,0.1492,0,0,0,0,0,0,0.1843,0.1731,0,0.1775,0,0,0,0,0.1482
"A_Rspct",0,0.1502,0,0,0,0,0,0,0.1535,0,0,0,0,0,0.1455,0.1461,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0.1031,0.0968,0.1014,0.0886,0.1015,0.0973,0,0.0918,0.1069,0,0,0.1266,0.0961,0.0981,0,0.0992,0.0993,0,0,0,0,0.1127,0.1049,0.1273,0.0887,0,0.1171,0,0,0
"C_Org",0,0,0,0.1647,0,0,0,0,0,0,0,0,0.1614,0,0.1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.1568,0,0,0,0.1888,0.1448,0.1663,0,0,0,0.1482,0,0,0,0,0,0,0,0,0.1842,0,0,0,0,0,0
"C_Rspnbl",0.1198,0,0,0,0,0.1906,0,0,0.2146,0.1559,0,0,0.1619,0,0.2439,0.1299,0,0.2395,0.1559,0.2895,0,0,0,0.2322,0,0.2192,0.1852,0,0,0
"E_Assert",0,0,0,0,0,14.3108,9.6171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4214,24.2394,0,0,0,0,0,0
"E_EnerLev",0,1.4571,0,0,0,0,0,0.6867,0,0,0,0,0,0,0,0,0,1.4307,0,0,0,1.8406,0,2.7172,0,0,0,0,0,0
"E_Scblty",0,0.1421,0,0.1038,0.1256,0.152,0.1382,0,0.1478,0,0,0,0.1362,0.1159,0,0,0,0.1697,0,0,0.1912,0,0.1115,0,0,0.1131,0,0,0,0.1058
"N_Anxty",0,0,0,0,0,0,0,0,0,0.1574,0,0,0,0,0,0,0,0,0,0,0.1773,0,0.1603,0.17,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0.1678,0,0,0.1599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1743,0,0,0
"N_EmoVol",0.0686,0,0.035,0,0.0625,0.0505,0.0557,0,0,0.0509,0.0562,0.0796,0.1324,0.0446,0.0334,0,0.0358,0.0861,0,0.0792,0,0.0535,0.0447,0,0,0.0659,0,0.0667,0.0417,0
"O_AesSens",0,0,0.0667,0.0716,0.0792,0,0,0,0.0834,0,0,0.0872,0.0693,0.0779,0.0723,0.0748,0.0682,0,0.0648,0,0,0,0.0744,0.0863,0.0756,0,0,0,0.0711,0.0648
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1358,0,0,0,0,0,0.1402,0,0,0,0,0.1483,0,0,0,0,0
"O_IntCur",0,0,0,0.1635,0,0,0,0,0,0,0,0,0,0,0.1686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
