"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",1,0.2261,0.0951,-0.1952,0.0857,0.0161,0.0662,0.1343,0.0557,-0.1083,-0.398,-0.2547,0.1675,0.4768,0.2895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.2261,1,-0.1963,0.2767,0.2805,0.3696,0.1641,0.4858,0.3415,-0.219,-0.2636,-0.1438,0.232,0.2431,-0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.0951,-0.1963,1,-0.0091,-0.0036,-0.0768,-0.0019,-0.0793,-0.1176,-0.0354,-0.1166,-0.1538,0.0136,-0.0616,0.0577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",-0.1952,0.2767,-0.0091,1,0.1466,0.4185,0.0849,0.1804,0.1072,-0.0702,0.0125,-0.0075,0.0767,-0.0391,0.0896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.0857,0.2805,-0.0036,0.1466,1,0.4059,0.1824,0.3716,0.3594,0.0433,-0.128,-0.1925,0.0448,0.0561,-0.0439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0161,0.3696,-0.0768,0.4185,0.4059,1,0.3267,0.2166,0.4988,-0.2837,-0.1725,0.0714,-0.0742,0.1358,0.1411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.0662,0.1641,-0.0019,0.0849,0.1824,0.3267,1,-0.1038,0.213,0.2117,-0.1371,0.0391,0.0597,0.2116,0.0662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.1343,0.4858,-0.0793,0.1804,0.3716,0.2166,-0.1038,1,0.517,-0.2888,-0.3534,-0.161,0.2601,0.2883,0.1297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.0557,0.3415,-0.1176,0.1072,0.3594,0.4988,0.213,0.517,1,-0.2173,-0.2812,-0.0121,0.0358,0.3445,0.1703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.1083,-0.219,-0.0354,-0.0702,0.0433,-0.2837,0.2117,-0.2888,-0.2173,1,0.2836,0.3066,-0.0334,-0.1058,-0.1874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.398,-0.2636,-0.1166,0.0125,-0.128,-0.1725,-0.1371,-0.3534,-0.2812,0.2836,1,0.4759,-0.2537,-0.3665,-0.0781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.2547,-0.1438,-0.1538,-0.0075,-0.1925,0.0714,0.0391,-0.161,-0.0121,0.3066,0.4759,1,-0.3017,-0.1239,0.0899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",0.1675,0.232,0.0136,0.0767,0.0448,-0.0742,0.0597,0.2601,0.0358,-0.0334,-0.2537,-0.3017,1,0.2926,-0.1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.4768,0.2431,-0.0616,-0.0391,0.0561,0.1358,0.2116,0.2883,0.3445,-0.1058,-0.3665,-0.1239,0.2926,1,0.2914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",0.2895,-0.03,0.0577,0.0896,-0.0439,0.1411,0.0662,0.1297,0.1703,-0.1874,-0.0781,0.0899,-0.1118,0.2914,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7691,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6649,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7633,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9809,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5098,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4788,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9957,0,0,0,0,0,0,0,0
