"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",0.0156,0,-0.2927,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3623,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.0118,0,0,0,0,0,-0.3579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4255,0,0,0,0
"A_Trust",0,0,-0.0069,0.2693,0,0,0,0,0,0,0,0,0,0,0,0.3036,0,0,0,0,0,0,0,0,-0.4878,0,0,0,0,0
"C_Org",0,0,0,-0.1691,0,0,0,0,0,0,0,0,0,0.2676,0,0,0,0,0,0.4339,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,-0.2937,0,0,0,0,0,-0.2919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4496,0,0,0,0
"C_Rspnbl",0,0,0,0,0,-0.0297,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.2995,0,0,0,0,0,0,-0.2938,0,0,0,0,0,0.2684,0,0,0,0,0,0,-0.2843,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,-0.1806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5527,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0.3798,-0.3653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0.2172,0,0,0.0978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7047,0,0,0,0
"N_Depr",0,-0.2336,0,0,0,0,0,0,0,0,-0.0281,0,0,0,0,0,0,0,0,0,0,0,-0.6821,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,-0.3192,0,-0.3367,0,0,0,0,0,0,0,0,0,0,0,0.6444,0,0,0,0
"O_AesSens",0,0,0,0,0,0.3036,0,0,0,0,0,0,-0.0775,0,0,0,0,0,0,0,-0.4147,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055,0,0,0,0,0,0,0,0,0,0,0,0,-0.5829,0,0,0
"O_IntCur",0,0,0.4041,0,0,0.2591,0,0,0,0.3234,0,-0.4836,0,0,-0.226,0,0,0,0,0,0,0,0,0,0,0,-0.3308,0,0,0
